what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1493065814254
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1493065816274
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1493065818139
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1493065819967
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1493065820622
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1493065894688
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1493065898339
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1493065911893
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1493065913172
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1493065919066
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1493065921265
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1493065925576
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1493065927885
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1493065934586
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1493065939968
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1493065941668
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1493065947128
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1493065947378
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1493065947409
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1493065947596
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1493065951981
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1493065953588
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1493065971785
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1493065989002
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1493065990905
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1493066022045
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1493066022426
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1493066024801
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1493066026426
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1493066026784
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1493066027143
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1493066027284
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1493066027533
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1493066027736
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1493066028081
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1493066028518
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1493066031763
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1493066033167
