what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1493134958935
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1493134961587
opened,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1493134961806
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1493134961853
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.navigate.openResource",1493134961853
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1493134996793
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1493135000339
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1493135027729
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1493135055650
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1493135069755
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1493135169007
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1493135169865
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1493135178399
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1493135366428
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1493135371781
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1493135373528
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1493135397168
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1493135397434
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1493135398073
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1493135398073
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1493135399040
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1493135402535
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1493135422777
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1493135425208
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1493135426846
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.stop",1493135429219
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1493135431091
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1493135443230
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1493135444509
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1493135444571
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1493135445757
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1493135450515
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1493135476809
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1493135487301
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1493135488850
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1493135521099
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1493135521738
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1493135545663
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1493135558820
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1493135565310
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1493135568071
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1493135570256
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1493135586050
error,log,,,"Server GlassFish 2.1 Java EE 5 at localhost failed to start.",1493135594476
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1493135594507
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1493135595085
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1493135595131
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1493135595147
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1493135599001
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1493135599047
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1493135601452
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1493135604884
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1493135605617
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1493135607209
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1493135609673
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1493135609720
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1493135609720
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1493135610741
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1493135618533
