what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.jst.server.tomcat.core,1.1.301.v20111010_1242,"org.eclipse.jst.server.tomcat.core",1493063115875
started,bundle,org.eclipse.wst.server.http.core,1.0.200.v20090429,"org.eclipse.wst.server.http.core",1493063115907
started,bundle,org.eclipse.wst.server.preview.adapter,1.1.0.v20090311b,"org.eclipse.wst.server.preview.adapter",1493063115938
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1493063122099
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1493063122271
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1493063130118
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1493063130133
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1493063131241
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.run",1493063134808
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1493063140191
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1493063145601
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1493063150770
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1493063153047
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1493063153094
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1493063156872
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1493063156919
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1493063163115
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1493063341471
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1493063342626
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1493063344779
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1493063412946
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1493063417346
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1493063420934
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1493063426193
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1493063477602
opened,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1493063482516
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1493063482579
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1493063496393
closed,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1493063496393
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1493063517722
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1493063524585
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1493063529741
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1493063594633
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1493063614260
opened,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1493063614603
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1493063614666
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1493063650062
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1493063782575
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1493063784929
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1493063796425
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1493063797158
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1493063805067
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1493063806019
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1493063875058
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1493063879338
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1493063884291
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1493063886599
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1493063886631
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1493063901419
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1493063902745
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1493063910273
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1493063918551
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1493063919595
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1493063919626
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1493063919767
